Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation
14,MCQ,Learning vocabulary,Spellings,82,text,text,,139.0,French,Hindi,तुरंत,Select the correct spelling:,,तुरंत,तूरंत,तुरँत,टुरंट,,C1,
14,MCQ,Learning vocabulary,Spellings,83,text,text,,140.0,French,Hindi,धीरे,Select the correct spelling:,,धीरे,धिरे,धीरै,ढीरे,,C1,
14,MCQ,Learning vocabulary,Spellings,84,text,text,,141.0,French,Hindi,एकाएक / अकस्मात,Select the correct spelling:,,अकस्मात,अकस्माट,अकश्मात,अकष्मात,,B1,
14,MCQ,Learning vocabulary,Spellings,85,text,text,,143.0,French,Hindi,ज़्यादातर,Select the correct spelling:,,ज़्यादातर,ज़्यादाटर,ज़्याडातर,ज्ञ़्यादातर,,B2,
14,MCQ,Learning vocabulary,Spellings,86,text,text,,146.0,French,Hindi,काफ़ी / पूर्ण रूपसे,Select the correct spelling:,,रूपसे,रुपसे,रूपसै,रूपशे,,C1,
14,MCQ,Learning vocabulary,Spellings,87,text,text,,149.0,French,Hindi,हमेशा,Select the correct spelling:,,हमेशा,हमैशा,हमेषा,हमेसा,,B2,
14,MCQ,Learning vocabulary,Spellings,88,text,text,,153.0,French,Hindi,थोडासा,Select the correct spelling:,,थोडासा,थौडासा,ठोडासा,थोदासा,,C1,
14,MCQ,Learning vocabulary,Spellings,89,text,text,,154.0,French,Hindi,साधारणतः,Select the correct spelling:,,साधारणतः,साधारणटः,साढारणतः,साधारनतः,,C1,
14,MCQ,Learning vocabulary,Spellings,90,text,text,,164.0,French,Hindi,बाजूमे / पास मे,Select the correct spelling:,,बाजूमे,बाजुमे,बाजूमै,बाज्ञूमे,,B2,
14,MCQ,Learning vocabulary,Spellings,91,text,text,,171.0,French,Hindi,एकसाथ,Select the correct spelling:,,एकसाथ,ऐकसाथ,एकसाठ,एकशाथ,,C1,
14,MCQ,Learning vocabulary,Spellings,92,text,text,,173.0,French,Hindi,उसने उपर से दूसरी तरफ,Select the correct spelling:,,उसने,ऊसने,उसनै,उसणे,,C1,
14,MCQ,Learning vocabulary,Spellings,93,text,text,,173.0,French,Hindi,उसने उपर से दूसरी तरफ,Select the correct spelling:,,दूसरी,दूसरि,दुसरी,डूसरी,,C1,
14,MCQ,Learning vocabulary,Spellings,94,text,text,,180.0,French,Hindi,सिर्फ़,Select the correct spelling:,,सिर्फ़,सीर्फ़,शिर्फ़,षिर्फ़,,C1,
14,MCQ,Learning vocabulary,Spellings,95,text,text,,181.0,French,Hindi,सचमुच,Select the correct spelling:,,सचमुच,सचमूच,शचमुच,षचमुच,,C1,
14,MCQ,Learning vocabulary,Spellings,96,text,text,,185.0,French,Hindi,होते हुए भी,Select the correct spelling:,,होते,होतै,हौते,होटे,,C1,
14,MCQ,Learning vocabulary,Spellings,97,text,text,,187.0,French,Hindi,अंदर,Select the correct spelling:,,अंदर,अँदर,अँदर,अंडर,,C1,
14,MCQ,Learning vocabulary,Spellings,98,text,text,,192.0,French,Hindi,आसानीसे,Select the correct spelling:,,आसानीसे,आसानिसे,आसानीसै,आसाणीसे,,B2,
14,MCQ,Learning vocabulary,Spellings,99,text,text,,194.0,French,Hindi,बुद्धिमानी से,Select the correct spelling:,,बुद्धिमानी,बुद्धीमानी,बुद्धिमानि,बूद्धिमानी,,B1,
14,MCQ,Learning vocabulary,Spellings,100,text,text,,195.0,French,Hindi,संभवतः,Select the correct spelling:,,संभवतः,सँभवतः,संभवटः,शंभवतः,,C1,
14,MCQ,Learning vocabulary,Spellings,101,text,text,,196.0,French,Hindi,खुशिसे,Select the correct spelling:,,खुशिसे,खुशीसे,खूशिसे,खुशिसै,,B2,
14,MCQ,Learning vocabulary,Spellings,102,text,text,,199.0,French,Hindi,भयंकर घुस्से से,Select the correct spelling:,,घुस्से,घूस्से,घुस्सै,घुश्शे,,B1,
14,MCQ,Learning vocabulary,Spellings,103,text,text,,200.0,French,Hindi,मजबूत / पक्का,Select the correct spelling:,,मजबूत,मजबुत,मजबूट,मज्ञबूत,,C1,
14,MCQ,Learning vocabulary,Spellings,104,text,text,,201.0,French,Hindi,नम्रतापूर्वक,Select the correct spelling:,,नम्रतापूर्वक,नम्रतापुर्वक,नम्रटापूर्वक,णम्रतापूर्वक,,C1,
14,MCQ,Learning vocabulary,Spellings,105,text,text,,202.0,French,Hindi,ईमानदारीसे,Select the correct spelling:,,ईमानदारीसे,इमानदारीसे,ईमानदारिसे,ईमानदारीसै,,C1,
14,MCQ,Learning vocabulary,Spellings,106,text,text,,207.0,French,Hindi,शांतिपूर्वक,Select the correct spelling:,,शांतिपूर्वक,शांतीपूर्वक,शांतिपुर्वक,शाँतिपूर्वक,,C1,
14,MCQ,Learning vocabulary,Spellings,107,text,text,,212.0,French,Hindi,ठीक इसी,Select the correct spelling:,,इसी,ईसी,इसि,इशी,,B1,
14,MCQ,Learning vocabulary,Spellings,108,text,text,,213.0,French,Hindi,यांत्रिक रूप से,Select the correct spelling:,,यांत्रिक,यांत्रीक,याँत्रिक,याँत्रिक,,B2,
14,MCQ,Learning vocabulary,Spellings,109,text,text,,214.0,French,Hindi,कार्यक्षमता से,Select the correct spelling:,,कार्यक्षमता,कार्यक्षमटा,कार्यक्शमता,कार्यक्समता,,C1,
14,MCQ,Learning vocabulary,Spellings,110,text,text,,217.0,French,Hindi,उदारतावश मुक्तहस्त से,Select the correct spelling:,,उदारतावश,ऊदारतावश,उदारटावश,उडारतावश,,C1,
14,MCQ,Learning vocabulary,Spellings,111,text,text,,217.0,French,Hindi,उदारतावश मुक्तहस्त से,Select the correct spelling:,,मुक्तहस्त,मूक्तहस्त,मुक्टहस्ट,मुक्तहश्त,,C1,
14,MCQ,Learning vocabulary,Spellings,112,text,text,,218.0,French,Hindi,सहज प्रवृत्ति से,Select the correct spelling:,,सहज,शहज,षहज,सहज्ञ,,C1,
14,MCQ,Learning vocabulary,Spellings,113,text,text,,219.0,French,Hindi,तेंदुआ,Select the correct spelling:,,तेंदुआ,तेंदूआ,तैंदुआ,तेँदुआ,,B1,
14,MCQ,Learning vocabulary,Spellings,114,text,text,,220.0,French,Hindi,चौसिंगा हिरन,Select the correct spelling:,,चौसिंगा,चौसींगा,चोसिंगा,चौसिँगा,,C1,
14,MCQ,Learning vocabulary,Spellings,115,text,text,,221.0,French,Hindi,गिनीपीग,Select the correct spelling:,,गिनीपीग,गीनीपीग,गिनिपिग,गिणीपीग,,A1,
14,MCQ,Learning vocabulary,Spellings,116,text,text,,222.0,French,Hindi,हॅम्स्टर,Select the correct spelling:,,हॅम्स्टर,हॅम्स्तर,हॅम्श्टर,हॅम्ष्टर,,C1,
14,MCQ,Learning vocabulary,Spellings,117,text,text,,223.0,French,Hindi,फ्लेमिंगोस,Select the correct spelling:,,फ्लेमिंगोस,फ्लेमींगोस,फ्लैमिंगोस,फ्लेमिंगौस,,C1,
14,MCQ,Learning vocabulary,Spellings,118,text,text,,224.0,French,Hindi,खरगोश,Select the correct spelling:,,खरगोश,खरगौश,खरगोष,खरगोस,,C1,
14,MCQ,Learning vocabulary,Spellings,119,text,text,,227.0,French,Hindi,कलहंसी,Select the correct spelling:,,कलहंसी,कलहंसि,कलहँसी,कलहंशी,,C1,
14,MCQ,Learning vocabulary,Spellings,120,text,text,,230.0,French,Hindi,हिरनी,Select the correct spelling:,,हिरनी,हीरनी,हिरनि,हिरणी,,C1,
14,MCQ,Learning vocabulary,Spellings,121,text,text,,234.0,French,Hindi,सांड़नी,Select the correct spelling:,,सांड़नी,सांड़नि,साँड़नी,साँड़नी,,A1,
14,MCQ,Learning vocabulary,Spellings,122,text,text,,236.0,French,Hindi,काँटाचूहा / साही,Select the correct spelling:,,काँटाचूहा,काँटाचुहा,कांटाचूहा,कॉटाचूहा,,C1,
14,MCQ,Learning vocabulary,Spellings,123,text,text,,236.0,French,Hindi,काँटाचूहा / साही,Select the correct spelling:,,साही,साहि,शाही,षाही,,C1,
14,MCQ,Learning vocabulary,Spellings,124,text,text,,238.0,French,Hindi,कांगारु,Select the correct spelling:,,कांगारु,कांगारू,काँगारु,काँगारु,,C1,
14,MCQ,Learning vocabulary,Spellings,125,text,text,,243.0,French,Hindi,गोल्डफिश,Select the correct spelling:,,गोल्डफिश,गोल्डफीश,गौल्डफिश,गोल्दफिश,,C1,
14,MCQ,Learning vocabulary,Spellings,126,text,text,,244.0,French,Hindi,कीड़े,Select the correct spelling:,,कीड़े,किड़े,कीड़ै,कीद़े,,C1,
14,MCQ,Learning vocabulary,Spellings,127,text,text,,245.0,French,Hindi,ट्राइटन,Select the correct spelling:,,ट्राइटन,ट्राईटन,त्राइतन,ट्राइटण,,C1,
14,MCQ,Learning vocabulary,Spellings,128,text,text,,246.0,French,Hindi,लिच/ जोंक,Select the correct spelling:,,जोंक,जौंक,जोँक,ज्ञोंक,,C1,
14,MCQ,Learning vocabulary,Spellings,129,text,text,,247.0,French,Hindi,गिद्ध,Select the correct spelling:,,गिद्ध,गीद्ध,गिड्ध,गिद्ढ,,B1,
14,MCQ,Learning vocabulary,Spellings,130,text,text,,248.0,French,Hindi,ट्यूना,Select the correct spelling:,,ट्यूना,ट्युना,त्यूना,ट्यूणा,,B2,
14,MCQ,Learning vocabulary,Spellings,131,text,text,,249.0,French,Hindi,सालमन,Select the correct spelling:,,सालमन,सालमण,शालमन,षालमन,,C1,
14,MCQ,Learning vocabulary,Spellings,132,text,text,,252.0,French,Hindi,शंख,Select the correct spelling:,,शंख,शँख,षंख,संख,,B2,
14,MCQ,Learning vocabulary,Spellings,133,text,text,,253.0,French,Hindi,घोंघा / स्नेल,Select the correct spelling:,,स्नेल,स्नैल,स्णेल,श्नेल,,A1,
14,MCQ,Learning vocabulary,Spellings,134,text,text,,254.0,French,Hindi,स्टारफिश,Select the correct spelling:,,स्टारफिश,स्टारफीश,स्तारफिश,स्टारफिष,,C1,
14,MCQ,Learning vocabulary,Spellings,135,text,text,,256.0,French,Hindi,आय्स्टर्स,Select the correct spelling:,,आय्स्टर्स,आय्स्तर्स,आय्श्टर्श,आय्ष्टर्ष,,C1,
14,MCQ,Learning vocabulary,Spellings,136,text,text,,257.0,French,Hindi,ऑक्टोपस,Select the correct spelling:,,ऑक्टोपस,ऑक्टौपस,ऑक्तोपस,ऑक्टोपश,,C1,
14,MCQ,Learning vocabulary,Spellings,137,text,text,,261.0,French,Hindi,होर्सफ्लाई,Select the correct spelling:,,होर्सफ्लाई,होर्सफ्लाइ,हौर्सफ्लाई,होर्शफ्लाई,,B1,
14,MCQ,Learning vocabulary,Spellings,138,text,text,,262.0,French,Hindi,प्राइंग मॅनटिस,Select the correct spelling:,,मॅनटिस,मॅनटीस,मॅनतिस,मॅणटिस,,C1,
14,MCQ,Learning vocabulary,Spellings,139,text,text,,263.0,French,Hindi,कपड़ों के कीड़ों / मोथ्स,Select the correct spelling:,,कपड़ों,कपड़ौं,कपड़ोँ,कपद़ों,,C1,
14,MCQ,Learning vocabulary,Spellings,140,text,text,,263.0,French,Hindi,कपड़ों के कीड़ों / मोथ्स,Select the correct spelling:,,कीड़ों,किड़ों,कीड़ौं,कीड़ोँ,,C1,
14,MCQ,Learning vocabulary,Spellings,141,text,text,,263.0,French,Hindi,कपड़ों के कीड़ों / मोथ्स,Select the correct spelling:,,मोथ्स,मौथ्स,मोठ्स,मोथ्श,,C1,
14,MCQ,Learning vocabulary,Spellings,142,text,text,,267.0,French,Hindi,बगुला / हिरोन,Select the correct spelling:,,हिरोन,हीरोन,हिरौन,हिरोण,,C1,
14,MCQ,Learning vocabulary,Spellings,143,text,text,,270.0,French,Hindi,आल्बेट्रोस,Select the correct spelling:,,आल्बेट्रोस,आल्बैट्रोस,आल्बेट्रौस,आल्बेत्रोस,,B2,
14,MCQ,Learning vocabulary,Spellings,144,text,text,,271.0,French,Hindi,सीगल,Select the correct spelling:,,सीगल,सिगल,शीगल,षीगल,,C1,
14,MCQ,Learning vocabulary,Spellings,145,text,text,,272.0,French,Hindi,चिंपान्ज़ी,Select the correct spelling:,,चिंपान्ज़ी,चींपान्ज़ी,चिंपान्ज़ि,चिँपान्ज़ी,,A1,
14,MCQ,Learning vocabulary,Spellings,146,text,text,,275.0,French,Hindi,सिल्कवर्म,Select the correct spelling:,,सिल्कवर्म,सील्कवर्म,शिल्कवर्म,षिल्कवर्म,,C1,
14,MCQ,Learning vocabulary,Spellings,147,text,text,,276.0,French,Hindi,अंकोवीज़,Select the correct spelling:,,अंकोवीज़,अंकोविज़,अंकौवीज़,अँकोवीज़,,A2,
14,MCQ,Learning vocabulary,Spellings,148,text,text,,277.0,French,Hindi,सार्डीन,Select the correct spelling:,,सार्डीन,सार्डिन,सार्दीन,सार्डीण,,A1,
14,MCQ,Learning vocabulary,Spellings,149,text,text,,278.0,French,Hindi,स्क्विड,Select the correct spelling:,,स्क्विड,स्क्वीड,स्क्विद,श्क्विड,,A2,
14,MCQ,Learning vocabulary,Spellings,150,text,text,,279.0,French,Hindi,सोल,Select the correct spelling:,,सोल,सौल,शोल,षोल,,C1,
14,MCQ,Learning vocabulary,Spellings,151,text,text,,281.0,French,Hindi,मालुसक्स,Select the correct spelling:,,मालुसक्स,मालूसक्स,मालुशक्श,मालुषक्ष,,C1,
14,MCQ,Learning vocabulary,Spellings,152,text,text,,282.0,French,Hindi,मार्सुपियल्स,Select the correct spelling:,,मार्सुपियल्स,मार्सुपीयल्स,मार्सूपियल्स,मार्शुपियल्श,,C1,
14,MCQ,Learning vocabulary,Spellings,153,text,text,,283.0,French,Hindi,मरीन मॅमल / समुंदरी स्तनधारी जीव,Select the correct spelling:,,समुंदरी,समुंदरि,समूंदरी,समुँदरी,,B2,
14,MCQ,Learning vocabulary,Spellings,154,text,text,,283.0,French,Hindi,मरीन मॅमल / समुंदरी स्तनधारी जीव,Select the correct spelling:,,स्तनधारी,स्तनधारि,स्टनधारी,स्तनढारी,,B2,
14,MCQ,Learning vocabulary,Spellings,155,text,text,,284.0,French,Hindi,सी अर्चिन,Select the correct spelling:,,सी,सि,शी,षी,,A1,
14,MCQ,Learning vocabulary,Spellings,156,text,text,,285.0,French,Hindi,मन्गुस / नेवले,Select the correct spelling:,,मन्गुस,मन्गूस,मण्गुस,मन्गुश,,B2,
14,MCQ,Learning vocabulary,Spellings,157,text,text,,287.0,French,Hindi,सियार,Select the correct spelling:,,सियार,सीयार,शियार,षियार,,B2,
14,MCQ,Learning vocabulary,Spellings,158,text,text,,289.0,French,Hindi,सेंटिपिड,Select the correct spelling:,,सेंटिपिड,सेंटीपीड,सैंटिपिड,सेँटिपिड,,C1,
14,MCQ,Learning vocabulary,Spellings,159,text,text,,290.0,French,Hindi,टारेणतुलाज,Select the correct spelling:,,टारेणतुलाज,टारेणतूलाज,टारैणतुलाज,तारेणतुलाज,,C1,
14,MCQ,Learning vocabulary,Spellings,160,text,text,,291.0,French,Hindi,क्रस्टेशियंस,Select the correct spelling:,,क्रस्टेशियंस,क्रस्टेशीयंस,क्रस्टैशियंस,क्रस्टेशियँस,,C1,
14,MCQ,Learning vocabulary,Spellings,161,text,text,,292.0,French,Hindi,कॉड्स,Select the correct spelling:,,कॉड्स,काँड्स,क ांड्स,कॉद्स,,C1,
14,MCQ,Learning vocabulary,Spellings,162,text,text,,294.0,French,Hindi,लॉब्स्टर,Select the correct spelling:,,लॉब्स्टर,लाँब्स्टर,ल ांब्स्टर,लॉब्स्तर,,B2,
14,MCQ,Learning vocabulary,Spellings,163,text,text,,295.0,French,Hindi,पेलिकन,Select the correct spelling:,,पेलिकन,पेलीकन,पैलिकन,पेलिकण,,C1,
14,MCQ,Learning vocabulary,Spellings,164,text,text,,296.0,French,Hindi,प्लांक़्टांन,Select the correct spelling:,,प्लांक़्टांन,प्लाँक़्टाँन,प्लाँक़्टाँन,प्लांक़्तांन,,A1,
14,MCQ,Learning vocabulary,Spellings,165,text,text,,297.0,French,Hindi,टॅडपोल,Select the correct spelling:,,टॅडपोल,टॅडपौल,तॅडपोल,टॅदपोल,,C1,
14,MCQ,Learning vocabulary,Spellings,166,text,text,,298.0,French,Hindi,घरोंदा,Select the correct spelling:,,घरोंदा,घरौंदा,घरोँदा,घरोंडा,,B2,
14,MCQ,Learning vocabulary,Spellings,167,text,text,,299.0,French,Hindi,कोष / ककुन,Select the correct spelling:,,कोष,कौष,कोश,कोस,,A1,
14,MCQ,Learning vocabulary,Spellings,168,text,text,,300.0,French,Hindi,टेरियर,Select the correct spelling:,,टेरियर,टेरीयर,टैरियर,तेरियर,,C1,
14,MCQ,Learning vocabulary,Spellings,169,text,text,,303.0,French,Hindi,पंजे / नाख़ून,Select the correct spelling:,,पंजे,पंजै,पँजे,पंज्ञे,,B1,
14,MCQ,Learning vocabulary,Spellings,170,text,text,,304.0,French,Hindi,दाँत,Select the correct spelling:,,दाँत,दांत,दॉत,दांत,,B1,
14,MCQ,Learning vocabulary,Spellings,171,text,text,,306.0,French,Hindi,कुकूडकू,Select the correct spelling:,,कुकूडकू,कूकूडकू,कुकुडकु,कुकूदकू,,C1,
14,MCQ,Learning vocabulary,Spellings,172,text,text,,308.0,French,Hindi,हिनहीनाना,Select the correct spelling:,,हिनहीनाना,हीनहीनाना,हिनहिनाना,हिणहीणाणा,,A1,
14,MCQ,Learning vocabulary,Spellings,173,text,text,,310.0,French,Hindi,दहाडना / गरजना,Select the correct spelling:,,दहाडना,दहादना,डहाडना,दहाडणा,,C1,
14,MCQ,Learning vocabulary,Spellings,174,text,text,,313.0,French,Hindi,मीयाउँ मियाउँ,Select the correct spelling:,,मीयाउँ,मियाउँ,मीयाऊँ,मीयाउं,,B2,
14,MCQ,Learning vocabulary,Spellings,175,text,text,,313.0,French,Hindi,मीयाउँ मियाउँ,Select the correct spelling:,,मियाउँ,मीयाउँ,मियाऊँ,मियाउं,,B2,
14,MCQ,Learning vocabulary,Spellings,176,text,text,,314.0,French,Hindi,भोंकना,Select the correct spelling:,,भोंकना,भौंकना,भोँकना,भोंकणा,,C1,
14,MCQ,Learning vocabulary,Spellings,177,text,text,,323.0,French,Hindi,चुचक / स्तन,Select the correct spelling:,,स्तन,स्टन,स्तण,श्तन,,C1,
14,MCQ,Learning vocabulary,Spellings,178,text,text,,325.0,French,Hindi,जंगली,Select the correct spelling:,,जंगली,जंगलि,जँगली,ज्ञंगली,,C1,
14,MCQ,Learning vocabulary,Spellings,179,text,text,,328.0,French,Hindi,बस्ती / घर,Select the correct spelling:,,बस्ती,बस्ति,बस्टी,बश्ती,,B2,
14,MCQ,Learning vocabulary,Spellings,180,text,text,,329.0,French,Hindi,बांबी,Select the correct spelling:,,बांबी,बांबि,बाँबी,बाँबी,,B2,
14,MCQ,Learning vocabulary,Spellings,181,text,text,,332.0,French,Hindi,ओरंग ओतंग,Select the correct spelling:,,ओतंग,औतंग,ओतँग,ओटंग,,C1,
14,MCQ,Learning vocabulary,Spellings,182,text,text,,333.0,French,Hindi,स्त्रोत / उद्‍गम,Select the correct spelling:,,स्त्रोत,स्त्रौत,स्ट्रोट,श्त्रोत,,C1,
14,MCQ,Learning vocabulary,Spellings,183,text,text,,334.0,French,Hindi,आलसी,Select the correct spelling:,,आलसी,आलसि,आलशी,आलषी,,C1,
14,MCQ,Learning vocabulary,Spellings,184,text,text,,338.0,French,Hindi,ग्रासस्नेक / घांस का साँप,Select the correct spelling:,,ग्रासस्नेक,ग्रासस्नैक,ग्रासस्णेक,ग्राशश्नेक,,A1,
14,MCQ,Learning vocabulary,Spellings,185,text,text,,338.0,French,Hindi,ग्रासस्नेक / घांस का साँप,Select the correct spelling:,,घांस,घाँस,घाँस,घांश,,A1,
14,MCQ,Learning vocabulary,Spellings,186,text,text,,338.0,French,Hindi,ग्रासस्नेक / घांस का साँप,Select the correct spelling:,,साँप,सांप,सॉप,सांप,,A1,
14,MCQ,Learning vocabulary,Spellings,187,text,text,,339.0,French,Hindi,रॅटलस्नेक,Select the correct spelling:,,रॅटलस्नेक,रॅटलस्नैक,रॅतलस्नेक,रॅटलस्णेक,,A1,
14,MCQ,Learning vocabulary,Spellings,188,text,text,,341.0,French,Hindi,ट्यूकेन,Select the correct spelling:,,ट्यूकेन,ट्युकेन,ट्यूकैन,त्यूकेन,,B2,
14,MCQ,Learning vocabulary,Spellings,189,text,text,,343.0,French,Hindi,तोंता,Select the correct spelling:,,तोंता,तौंता,तोँता,टोंटा,,C1,
14,MCQ,Learning vocabulary,Spellings,190,text,text,,344.0,French,Hindi,पॅरकिट्स / ढेलहरे तोते,Select the correct spelling:,,पॅरकिट्स,पॅरकीट्स,पॅरकित्स,पॅरकिट्श,,C1,
14,MCQ,Learning vocabulary,Spellings,191,text,text,,344.0,French,Hindi,पॅरकिट्स / ढेलहरे तोते,Select the correct spelling:,,तोते,तोतै,तौते,टोटे,,C1,
14,MCQ,Learning vocabulary,Spellings,192,text,text,,345.0,French,Hindi,गिध्द,Select the correct spelling:,,गिध्द,गीध्द,गिध्ड,गिढ्द,,B1,
14,MCQ,Learning vocabulary,Spellings,193,text,text,,346.0,French,Hindi,शुतुरमुर्ग,Select the correct spelling:,,शुतुरमुर्ग,शूतूरमूर्ग,शुटुरमुर्ग,षुतुरमुर्ग,,C1,
14,MCQ,Learning vocabulary,Spellings,194,text,text,,347.0,French,Hindi,पेंग्विन्स,Select the correct spelling:,,पेंग्विन्स,पेंग्वीन्स,पैंग्विन्स,पेँग्विन्स,,A1,
14,MCQ,Learning vocabulary,Spellings,195,text,text,,350.0,French,Hindi,भेड़िया,Select the correct spelling:,,भेड़िया,भेड़ीया,भैड़िया,भेद़िया,,B2,
14,MCQ,Learning vocabulary,Spellings,196,text,text,,351.0,French,Hindi,योनि,Select the correct spelling:,,योनि,योनी,यौनि,योणि,,B2,
14,MCQ,Learning vocabulary,Spellings,197,text,text,,356.0,French,Hindi,अश्रू,Select the correct spelling:,,अश्रू,अश्रु,अष्रू,अस्रू,,C1,
14,MCQ,Learning vocabulary,Spellings,198,text,text,,360.0,French,Hindi,टेस्टिकल,Select the correct spelling:,,टेस्टिकल,टेस्टीकल,टैस्टिकल,तेस्तिकल,,C1,
14,MCQ,Learning vocabulary,Spellings,199,text,text,,362.0,French,Hindi,टीटोन्स,Select the correct spelling:,,टीटोन्स,टिटोन्स,टीटौन्स,तीतोन्स,,A1,
14,MCQ,Learning vocabulary,Spellings,200,text,text,,364.0,French,Hindi,नर्व / नस,Select the correct spelling:,,नस,णस,नश,नष,,C1,
14,MCQ,Learning vocabulary,Spellings,201,text,text,,365.0,French,Hindi,नुरोन्स,Select the correct spelling:,,नुरोन्स,नूरोन्स,नुरौन्स,णुरोण्स,,A1,
14,MCQ,Learning vocabulary,Spellings,202,text,text,,367.0,French,Hindi,पंजे और कोहनीके बीचका हाथ,Select the correct spelling:,,कोहनीके,कोहनिके,कोहनीकै,कौहनीके,,B1,
14,MCQ,Learning vocabulary,Spellings,203,text,text,,368.0,French,Hindi,व्हाइट ब्लड सेल्स,Select the correct spelling:,,सेल्स,सैल्स,शेल्श,षेल्ष,,B2,
14,MCQ,Learning vocabulary,Spellings,204,text,text,,370.0,French,Hindi,आंटिबॉडीज,Select the correct spelling:,,आंटिबॉडीज,आंटीबॉडीज,आंटिबॉडिज,आँटिबॉडीज,,B2,
14,MCQ,Learning vocabulary,Spellings,205,text,text,,373.0,French,Hindi,चीकबोन्स,Select the correct spelling:,,चीकबोन्स,चिकबोन्स,चीकबौन्स,चीकबोण्स,,B2,
14,MCQ,Learning vocabulary,Spellings,206,text,text,,375.0,French,Hindi,मुठ्ठी,Select the correct spelling:,,मुठ्ठी,मुठ्ठि,मूठ्ठी,मुथ्थी,,C1,
14,MCQ,Learning vocabulary,Spellings,207,text,text,,376.0,French,Hindi,एडी,Select the correct spelling:,,एडी,एडि,ऐडी,एदी,,C1,
14,MCQ,Learning vocabulary,Spellings,208,text,text,,378.0,French,Hindi,घुटनेकी हड्डी,Select the correct spelling:,,घुटनेकी,घुटनेकि,घूटनेकी,घुटनैकी,,C1,
14,MCQ,Learning vocabulary,Spellings,209,text,text,,381.0,French,Hindi,पॅनक्रीयाज,Select the correct spelling:,,पॅनक्रीयाज,पॅनक्रियाज,पॅणक्रीयाज,पॅनक्रीयाज्ञ,,B2,
14,MCQ,Learning vocabulary,Spellings,210,text,text,,382.0,French,Hindi,अस्थिपंजर,Select the correct spelling:,,अस्थिपंजर,अस्थीपंजर,अस्थिपँजर,अस्ठिपंजर,,C1,
14,MCQ,Learning vocabulary,Spellings,211,text,text,,384.0,French,Hindi,दांत,Select the correct spelling:,,दांत,दाँत,दाँत,दांट,,B1,
14,MCQ,Learning vocabulary,Spellings,212,text,text,,387.0,French,Hindi,नितंब / हिप्स,Select the correct spelling:,,नितंब,नीतंब,नितँब,निटंब,,B1,
14,MCQ,Learning vocabulary,Spellings,213,text,text,,387.0,French,Hindi,नितंब / हिप्स,Select the correct spelling:,,हिप्स,हीप्स,हिप्श,हिप्ष,,B1,
14,MCQ,Learning vocabulary,Spellings,214,text,text,,390.0,French,Hindi,तर्जनी,Select the correct spelling:,,तर्जनी,तर्जनि,टर्जनी,तर्जणी,,C1,
14,MCQ,Learning vocabulary,Spellings,215,text,text,,391.0,French,Hindi,मध्यमा / बीच की उंगली,Select the correct spelling:,,उंगली,उंगलि,ऊंगली,उँगली,,C1,
14,MCQ,Learning vocabulary,Spellings,216,text,text,,392.0,French,Hindi,कनिष्ठिका / छोटी उंगली,Select the correct spelling:,,कनिष्ठिका,कनीष्ठीका,कनिष्थिका,कणिष्ठिका,,C1,
14,MCQ,Learning vocabulary,Spellings,217,text,text,,393.0,French,Hindi,पुबीस,Select the correct spelling:,,पुबीस,पुबिस,पूबीस,पुबीश,,B2,
14,MCQ,Learning vocabulary,Spellings,218,text,text,,394.0,French,Hindi,पेल्विस,Select the correct spelling:,,पेल्विस,पेल्वीस,पैल्विस,पेल्विश,,A2,
14,MCQ,Learning vocabulary,Spellings,219,text,text,,396.0,French,Hindi,क्लॅविकाल / कॉलरबोन,Select the correct spelling:,,कॉलरबोन,कॉलरबौन,काँलरबोन,क ांलरबोन,,A1,
14,MCQ,Learning vocabulary,Spellings,220,text,text,,397.0,French,Hindi,शरीर,Select the correct spelling:,,शरीर,शरिर,षरीर,सरीर,,C1,
14,MCQ,Learning vocabulary,Spellings,221,text,text,,398.0,French,Hindi,सर / सिर,Select the correct spelling:,,सिर,सीर,शिर,षिर,,C1,
14,MCQ,Learning vocabulary,Spellings,222,text,text,,400.0,French,Hindi,बाँह,Select the correct spelling:,,बाँह,बांह,बॉह,बांह,,B2,
14,MCQ,Learning vocabulary,Spellings,223,text,text,,404.0,French,Hindi,घुटना,Select the correct spelling:,,घुटना,घूटना,घुतना,घुटणा,,C1,
14,MCQ,Learning vocabulary,Spellings,224,text,text,,405.0,French,Hindi,कोहनी,Select the correct spelling:,,कोहनी,कोहनि,कौहनी,कोहणी,,C1,
14,MCQ,Learning vocabulary,Spellings,225,text,text,,414.0,French,Hindi,ठोडी,Select the correct spelling:,,ठोडी,ठोडि,ठौडी,थोडी,,C1,
14,MCQ,Learning vocabulary,Spellings,226,text,text,,415.0,French,Hindi,मुँहासा / फुंसी,Select the correct spelling:,,मुँहासा,मूँहासा,मुंहासा,मुँहाशा,,C1,
14,MCQ,Learning vocabulary,Spellings,227,text,text,,415.0,French,Hindi,मुँहासा / फुंसी,Select the correct spelling:,,फुंसी,फुंसि,फूंसी,फुँसी,,C1,
14,MCQ,Learning vocabulary,Spellings,228,text,text,,419.0,French,Hindi,जाँघ,Select the correct spelling:,,जाँघ,जांघ,जॉघ,जांघ,,C1,
